,xml_filenames,string,date_notBefore,date_notAfter,date_exact,date_cert
84,iAph010131.xml,"ΕΤΤΡΕτῆς μεγάλης ἀρετῆς τοῦτονμέγαν ἡγεμονῆα Ἑλλάδιον Κᾶρες στῆσανἀμειβόμενοι.
",0101,0200,none,low
85,iAph090007.xml, Ὠκεανός ,0001,0100,none,no value
86,iAph110036.xml, τὸ σόριον καὶ αἱ ἐν τῷ σορίῳ εἰσῶσταί εἰσιν  λου ἐληλυθότα εἰς αὐτ   ,0101,0300,none,low
87,iAph080005.xml," Γάϊος Ἰούλιος Ζωΐλος θεοῦ Ἰουλίου υἱοῦ Καίσαρος ἀπελεύθερος στεφανοφορήσας τὸ  δέκατον ἑξῆς  τὸ λογήιον καὶ τὸ προσκήνιον σὺν τοῖς  ἐν αὐτῶι προσκοσμήμασιν πᾶσιν,  Ἀφροδίτῃ καὶ τῶι Δήμωι",-0028,-0028,both,no value
88,iAph080270.xml,"

 τύμβος Ἰορδά
νοιο τὸν Εὐλαλί
ου ἀπὸ φύτλης
παρ
		 	θενικὴ κρυόεσσα
Δίκη λάτριν ἄξιον
εἶχεν·
βάσκανος
ἀλλά μιν ὦκα δυσ
ώνυμος ἥρπασε Μοί
ρη
λαμπρὸν λ 
λσασαοη 
στερ' ἀπαιρ
",0401,0600,none,low
89,iAph090118.xml,   οὐδεὶς   Αὐρηλι τὴν η δε τις  καὶ τυνβωρύχος  τοα  ,0101,0300,none,low
90,iAph080202.xml, Μένιππος Ἀφροδισίου ἐποίει ,-0031,0014,none,low
91,iAph120709.xml, στιων,0101,0200,none,low
92,iAph120642.xml,  Ἰουλίαν Σεβαστὴν  μητέρα κάστρων ὁδῆμος τὴν  ἑαυτοῦ  εὐεργέτιν ἐξ ἀπολείψεως Φλαβίου  Ἀττάλου  ἐπιμεληθέντος Μάρκου  Αὐρηλίου  Χρησίμου τοῦ Ἀπολλωνίου  ,0211,0217,both,no value
93,iAph120646.xml,Σαλλουστίαν Φροντεῖναν Σαλλουστίου Ῥούφου συνκλη  τικοῦ θυγατέρα Σαλλουστίου Τιτιλλιανοῦ συνκλητικοῦ ἀδελφήν Φλαβίου Ἀθηναγόρου συνκλητικοῦ μητέρα Φλαβίου Ἀθηναγόρου Ἀγα  θοῦ ἐπιτρόπου Σεβαστοῦ γυναῖκα  Μίλων τρὶς τοῦ Ἑρμίου τοῦ Μί   λωνος Τίτον Σαλλούστιον Φλαβιον Φλαβίου Ἀθηναγόρου ἐπιτρόπουΣεβαστοῦ υἱὸν Ἀθηναγόραν συνκλητικόν Μίλων τρὶς τοῦ Ἑρμίου τοῦ ΜίλωνοςΤίτον Φλάβιον Φλαβίου Μιθριδάτου υἱὸν Ἀθηναγόραν Ἀγαθὸν Τίτου Σαλλουστίου  Τίτου Φλαβίου Ἀθηναγόρου συνκλητικοῦ πατέρα καὶ Τίτου Φλαβίου Ἀθηναγόρου Κλαυδιανοῦ συνκλητικοῦ  πάππον Φλαβίας Ἀπφίας Ἀσίας ἀρχιερείας  πατέρα ἐπίτροπον Σεβαστοῦ Μίλων τρὶς τοῦ Ἑρμίου τοῦ Μίλωνος τὸν ἑαυ τοῦ φίλον καὶ εὐεργέτην,101,199,no value,no value
94,iAph130121.xml, αὐτὸς καὶ Ἀντωνία Καλλινιανὴ Χαριδήμου  κηδευ θήσεται ,0001,0400,none,low
95,iAph130307.xml,  Ἀμμιανὸν  οὐδεὶς δὲ ἕτερος ἐξουσίαν ἔξει  ἐπιχειρήσας ἕξει ἐνθάψαι  ὧν τὸ τρίτον ἔσται  τοῦ ἐκδικήσαντος καὶ οὐδὲν ἔλαττον μενεῖ κύρια τὰ ὑπ'ἐμοῦδιατεταγμενα τῆς ἐπιγραφῆς ἀπετέθη ἀντίγραφον εἰς τὸ χρεοφυλάκιον ἐπὶ στεφανηφόρου τὸ  Φλ.   Δημη τρίου μήνος  ,0101,0300,none,no value
96,iAph120920.xml, ἔδοξε τῇ ἱερᾷ ξυστικῇ περιπολιστικῇ συνόδῳ τῶν περὶ τὸν Ἡρακλέα καὶ τὸν ἀγώνιον καὶ αὐτοκράτορας Μᾶρκον Αὐρήλιον Ἀντ ωνεῖνον  καὶ  Λούκιον  Αὐρήλιον Οὐῆρον ἀπὸ τῆς οἰκουμένης ἱερονεικῶν στεφανειτῶν ἐν Ἀντιοχείᾳ  Καισαρείᾳ  Κολωνείᾳ ἐπὶ τὸν ἀγῶνα ταλαντιαῖον  Α    εἰσηγησαμένου Τίτου Αἰλίου  Μ ΚΑ παλαιστοῦ παραδόξου ἐπεὶ Αἴλιος Αὐρήλιος Μένανδρος  παράδοξος καὶ διὰ βίου ξυστάρχης  τῶν ἐν κολωνείᾳ Ἀντιοχείᾳ ἀγώνων  ἀθλήσας ἐνδόξως καὶ ἐπιμελῶς ἐπὶ τοσοῦτον δόξης προέβη ὡς πρῶτον μὲν ἀνελέσθαι εὐτυχῶς τοσούτους ἀγῶνας καὶ δοξάσαι καθ' ἕκαστον ἀγῶνα τὴν λαμπροτάτην πατρίδα αὐτοῦ κηρυγμασιν καὶ στεφάνοις μάλιστα δὲ καὶ ἐπὶ θεοῦ Ἀντωνείνου ὡς οὐ μόνον στεφαν ωθῆναι ταῖς ἐκείνου χειρσὶν ἀλλὰ καὶ  τειμαῖς ἐξαιρέτοις τειμηθῆναι μεταξὺ δὲ γενόμενος ξυστάρχης τοσαύτῃ προνοίᾳ καὶ ἐπιμελείᾳ μετὰ σπουδῆς ἁπάσης κήδεται τῶν ἡμεῖν διαφερόντων τὰ κάλλιστα καὶ ἄριστα πολειτευόμενος ἐν ἡμεῖν καὶ διὰ ταῦτα καὶ ἄλλοτε μέν πολλάκις καὶ τὰ νῦν ἐπαινοῦντες τὸν ἄνδρα καὶ μαρτυροῦντες αὐτῷ  ψηφίσματα τοῖς κυρίοις Αὐτοκράτορσιν πεπόμφαμεν ἡγούμενοι μεγίστας καὶ ἀνταξίας ἀμοιβὰς αὐτῷ γενεσθαι ἀντὶ τῆς περὶ ἡμᾶς εὐνοίας καὶ ὅτι δαπανήμασιν ἱκανοῖς καὶ κόπῳ πολλῷ περιεγένετο καὶ διεπράξατο ἀχθῆναι τὸν ἔναγχος ἀγῶνα παρὰ τοῖς Ἀντιοχεῦσιν ὡς νομίζειν ἡμᾶς οἰκόθεν παρ' αὐτοῦ ἀνῃρῆσθαι τὰ θέματα διὰ ταῦτα δεδόχθαι τύχῃ ἀγαθῇ  εὐχαριστῆσαι τῷ Μενάνδρῳ ἐπί τε τῆς ἱερωτάτης βουλῆς καὶ τοῦ λαμπροτάτου δήμου  Ἀφροδεισιέων περὶ τῶν προηγορευμένων  τειμῆσαί τε αὐτὸν ἀνδριάντων ἀναστάσει καὶ  εἰκόνων ἀναθέσει ἐν τῷ ἐπισημοτάτῳ  τῆς πατρίδος τόπῳ ἐπιγραφησομένων  τῶν τειμῶν τῇ προγραφῇ τοῦδε τοῦ ψηφίσματος πρὸς τὸ ἀιδίους ὑπάρξαι αὐτῷ τὰς παρ' ἡμῶν τειμάς     ἔστιν δὲ καὶ πολείτης πόλεων τῶν ὑπογεγραμμένων  Περγαμηνῶν Ἀντιοχέων Καισαρέων Κολωνῶν καὶ βουλευτὴς  Θηβαίων καὶ βουλευτὴς  Ἀπολλωνιατῶν  Λυκίων Θρακῶν καὶ βουλευτὴς  Μειλησίων  Πεσσινουντίων  Κλαυδιοπολειτῶν  ἐπιμεληθέντος τῶν τειμῶν Ζήνωνος  τοῦ Ἀπολλωνίου τοῦ Μενάνδρου τοῦ   ἀδελφοῦ αὐτοῦ   ἡ βουλὴ καὶ ὁ δῆμος  ἐτείμησαν ταῖς καλλίσταις  καὶ μεγίσταις τειμαῖς   Αἴλιον  Αὐρήλιον  Μένανδρον  ἀθλήσαντα ἐνδόξως καὶ ἐπιμελῶς πλει στονείκην  πανκρατιαστὴν παρά δοξον ξυστάρχην  γένους πρώ του καὶ ἐνδόξου  πρῶτον καὶ μό νον τῶν  ἀπ' αἰώνος  ἀγωνισάμενον  τριετίᾳ τὰς τρεῖς κρίσεις παῖδα  ἀγένειον  ἄνδρα  καὶ νεικήσαντα  ἱεροὺς  καὶ ταλαντιαίους  καὶ πλείστους ἄλλους ἀγῶνας   Νέαν πόλιν Σεβαστὰ παίδων Κλαυδιανῶν πανκράτιν  Νέμεια παίδων  πανκράτιν  Ἴσθμια ἀγενείων πανκράτιν  Ἔφεσον Βαλβιλληα ἀγενείων  πανκράτιν  ἱερὰν Πέργαμον κοινὸν  Ἀσίας ἀνδρῶν πανκράτιν  Ἔφεσον  Βαλβιλληα ἀνδρῶν πανκράτιν  Σμυρναν κοινὸν Ἀσίας ἀνδρῶν πανκράτιν   ἑβδόμῃ Παναθηναίδι Παναθήναια  ἀνδρῶν πανκράτιν πρῶτον  Ἀφροδεισιέων  Νέμεια ἀνδρῶν πανκράτιν  καὶ τὰ  ἑξῆς Νέμεια ἀνδρῶν πανκράτιν  ἱερὰν Ὀλύμπεια ἐν Ἀθήναις ἀνδρῶν πανκράτιν πρῶτον Ἀφροδεισιέων  Πύθια ἀνδρῶν πανκράτιν  Ῥώμην Καπετώλεια Ὀλύμπια  ἀνδρῶν πανκράτιν πρῶτον Ἀφροδεισιέων  εν  ον ἀνδρῶν πανκράτιν πρῶτον Ἀφροδει  σιέων  κοινὸν Ἀσίας ἀνδρῶν πανκράτιν Μιτυλήνην ἀνδρῶν πανκράτιν  Ἀδραμύττιον ἀνδρῶν πανκράτιν   ἀνδρῶν πανκράτιν  ἀνδρῶν πανκράτιν  α ἀνδρῶν πανκράτιν  Νεικομήδειαν ἀνδρῶν πανκράτιν  Νεικέαν ἀνδρῶν πανκράτιν  Προυσιάδα ἀνδρῶν πανκράτιν  Κλαυδιόπολιν  β  ἀνδρῶν πανκράτιν Ἄνκυραν τῆς Γαλατίας ἀνδρῶν πανκράτιν  Πεσσινοῦντα ἀνδρῶν  πανκράτιν  Δαμασκὸν  β  ἀνδρῶν πανκράτιν  Βηρυτὸν ἀνδρῶν πανκράτιν  Τύρον ἀνδρῶν πανκράτιν  Καισαρείαν  τῆς Στράτωνος ἀνδρῶν πανκράτιν  Νέαν πόλιν τῆς Σαμαρίας ἀνδρῶν πανκράτιν  Σκυθόπολιν  ἀνδρῶν πανκράτιν  Γάζαν ἀνδρῶν πανκράτιν  Καισάρειαν Πανιάδα  β  ἀνδρῶν πανκράτιν  Ἱερόπολιν ἀνδρῶν  πανκράτιν  Ἀναζαρβὸν ἀνδρῶν πανκράτιν  Μοψουεστίαν ἀνδρῶν πανκράτιν  Τρίπολιν τῆς Συρίας  ἀνδρῶν πανκράτιν  Φιλαδέλφειαν τῆς Ἀραβίας  ἀνδρῶν πανκράτιν  Ζεῦγμα πρὸς τῷ Εὐφράτῃ  ἀνδρῶν πανκράτιν  Κιβύραν   ἀνδρῶν πανκράτιν  ,0138,0169,none,low
97,iAph010111.xml,ειιφω ,0001,0100,none,low
98,iAph120521.xml,τοῦ Ἀπολλωνίου Ζηνᾶν γενάμενον νεοποιὸν δὶς τῆς θεοῦ Ἀφροδείτης ἄρξαντα καὶ τὴν πρώτην ἀρχὴν ἐνδόξως καὶ εἰρηναρχήσαντα καὶ τὰς λοιπὰς λιτουργίας φιλοτείμως ἐκτελέσαντα καὶ παρασχόντα ἑαυτὸν χρήσιμον τῇ πατρίδι καὶ εἰς συνδικίας δημοσίων πραγμά    των τὴν δὲ ἀνάστασιν τοῦ ἀνδριάντος ἐποιήσατο Αὐρηλία Ἀμαζονὶς ἡ γυνὴ αὐτοῦ παρ' ἑαυτῆς   ,0101,0300,none,no value
99,iAph020011.xml,W,0101,0600,none,no value
100,iAph121103.xml,   ἐν πᾶσιν εὐεργέτην μνιμ  πατδοσ καὶ καθ' ἕνα καὶ  κοινῇ ζήσαντα πρὸς ὑποδειγμα ἀρετῆς  ,0001,0300,no value,low
101,iAph050201.xml,Ἄτταλος Περείτου τοῦ Δημητρίου Ἄνδρων τῇ πα τρίδι ἐκ τῶν ἰδίων τοῦτον τὸν κείονα ἀνέθηκεν σῦν τῷ σπειροκεφάλῳ,0001,0200,none,no value
102,iAph080212.xml, ισμιδιι Γάιος Βολούσιος βιοτικός χι ,0001,0400,none,no value
103,iAph060102.xml,  Αὐρηλιο αζωσ  ἐπὶ στεφανηφόρου  ιαυ  ,0201,0300,none,low
104,iAph080233.xml,"
Ἀφροδίτῃ θεοῖς
Σεβαστοῖς καὶ τῷ
δήμῳ  Μίλων καὶ Ἑρ
μίας οἱ Μίλωνος  ε
ιιιγ 




ιων
υτ
",0001,0300,none,low
105,iAph150251.xml, εητονοσ,0001,0300,none,no value
106,iAph150225.xml,W,0001,0300,none,no value
107,iAph020702.xml, Ἀπολλώνιος Χρυσίππου Ἀστὴρ  ἐποίησεν ,0001,0100,none,no value
108,iAph130104.xml, ἡ σορός ἐστιν Αὐρηλίας Μελτίνης τῆς Ἡρακλᾶ εἰς ἣν κεκήδευνται Ἄτταλος Περείτου ὁ ἀνὴρ αὐτῆς κὲ Διογένεια κὲ Ζήνων κὲ Μελτίνη τὰ τέκνα  αὐτῆς κηδευθήσεται δὲ κὲ ἡ Αὐρηλία Μελτίνη ἡ προγεγραμμένη κὲ Τυχάριον Διογένους ἕτερος δὲ οὐδεὶς ἕξει ἐξουσίαν ἐνταφῆναι ἢ ἐκθάψαι  τινὰ τῶν κειμένων ἐπεὶ ἔσται ἀσεβὴς κὲ ἐπάρατος κὲ τυμβωρύχος κὲ προσαποτεὶσει ἱερὰς τῇ θεῷ Ἀφροδίτῃ ἀττικὰς α ὧν τὸ τρίτον ἔσται τοῦ ἐκδικήσαντος τῆς ἐπιγραφῆς ἀπετέθη ἀντίγράφον εἰς τὸ  χρεοφυλάκιον ἐπὶ Ἀτταλίδος τῆς Ἀττάλου τὸ Ϛ μηνὸς θ ,0101,0300,none,no value
109,iAph120523.xml, τὸ μνημεῖον καὶ τὴν  ἐ  πικειμένην  αὐτῷ σορὸν καὶ τὰς ἐν τῷ μνημείῳ ἰ σώσστας κατεσκεύασεν  Αἰλία  Χαιρέου θυγάτηρ Τατία Παυλεῖ  ν  α αὑτῇ καὶ  οἷς ἂν αὐτὴ βουληθῇ ἢ διατάξηται  ,0101,0233,none,no value
110,iAph110011.xml, ὁ πλάτας ἐστὶν  Μενάνδρου τρὶς  τοῦ Ἀρκαθίου Ἑκάτωνος Κοΐνθου καὶ  κληρονόμων αὐτοῦ ,0001,0200,none,no value
111,iAph150353.xml,"βοΐθη
 θεώτοκε Μαρία.",0401,0500,none,no value
112,iAph150227.xml,No text,0001,0400,none,no value
113,iAph150244.xml,  να τοῦ Ἀπ Ἡρακλίδη καὶ Θυοδώρα καὶ  Μελτίνη θυγατερες  Θυοδώρας   χαίρετε   ,0001,0400,none,low
114,iAph050011.xml,"



 τόπος Ἐπικτήτου  κανψαρίου 
",0301,0600,no value,low
115,iAph140019.xml, Τατία  Ἀρτεμᾶς ἐπάρατος καὶ ἀποτεισάτω ἱερὰ θεῷ Ἀφροδείτῃ εἰς ΧΕΡΚΟΥΣΥΝ  ας δραχμὰς δισχειλίας ὧν τὸ τρίτον τοῦ ἐκδικήσαντος ἔστω τῆς ἐπιγραφῆς ἀντίγραφον  ἀπετέθη  ,0101,0300,none,no value
116,iAph080265.xml,Θεοδωριτῶν Εὐτυχιτῶν Ἡρακλειτῶν Ἡρακλειτῶν Ἡρακλειτῶν Ἡρακλειτῶν Θεοδωριτῶν,0301,0600,none,low
117,iAph060002.xml,  Καίσαρι  Σεβαστῷ  Τίτῳ  Καίσαρι  Παυλλεῖνα  Ἱεροκλα η  εΚαπττλν   νEασι  ἀνείκητο αντε ωνος  δεκ,0069,0096,both,low
118,iAph010015.xml,"
ον Ἀναστασίου 
",0401,0600,none,low
119,iAph150302.xml,  τοῦ ἐκδικήσαντος εν  οὐδὲν ἧττον ρ  εἰς τὸ χρεοφυλακιον   μηνος   ,0101,0300,none,no value
120,iAph120322.xml,   ὑπὸ Νεικομάχου  ἀρχιερέως καὶ   ἐν τῇ   Μηνόδοτος Νεικομάχου ου ἀρχιερεὺς ταμίας νε οποιὸς καὶ  ἡ γυνὴ τοῦ Νεικομάχου ἀρχιέρεια  τοῦ Μηνοδότου καὶ Ἀπφία   ἐν δὲ τῇ ἀριστέρᾳ σορῷ  Φλαβία ΣεκούνδιλλαΜηνοδότου  καὶ Νεικομαχὶς καὶ Νεικόμαχος τὰ τέκνα  αὐτῶν ἐν αἷς σοροῖς ἀφηρωισμέναις ἑτέρῳ δὲ οὐδενὶ ἐξέσται ἐνθάψαι τινὰ οὐδὲ ἐν ταῖς ὲν τῷ βωμῷ εἰσωσταῖς  χωρὶς τῶν ἐν τῇ διαθήκῃ Νεικομαχου δηλουμένων ἐπεὶ ἐάν τι παρὰ ταῦτα τολμήσῃ τις εἰσοίσει εἰς τὸν κυριακὸν φίσκον δηνάρια  μύρια τὰ δηλούμενα καὶ διὰ τῆς Νεικομάχου διαθήκης ἐξουσίας οὔσης παντὶ ἐκγδικεῖν ἐπὶ τῷ τρίτῳ μέρει ταύτης τῆς ἐπιγραφῆς ἀπετέθη ἀντίτυπον εἰς τὸ χρεοφυλάκιον ἐπὶ Ἱεροκλέους τοῦ Ἀπολλωνίου μηνὸς κήδησονται δὲ τοῦ ἡρώου ὁ δῆμος καὶ ἡ βουλή ,0168,0233,none,low
